0.0316454;0.0606895;0.06943;0.110971;0.133156;0.140097;0.168789;0.197141;0.216945;0.236652;0.272355;0.293834;0.332238;0.364579;0.352135;0.390636;0.424487;0.449749;0.478592;0.498318;0.51463;0.590045;0.59847;0.641275;0.672624;0.683944;0.702459;0.783787;0.777519;0.840487;0.872492;0.897062;0.909298;0.920689;0.9497;0.985291;0.992661;0.994353;0.99506;0.996264;0.998467;0.99893;0.999821;0.999251;0.999893;0.999821;1.0;1.0;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.600000/token
./results/results_burstiness_iter2/data_throughput/S100.000000/H0.700000
0.000200;0.000300;0.000500;0.000600;0.000700;0.000800;0.000900;0.001000;0.001100;0.001300;0.001500;0.001600;0.001800;0.001900;0.002100;0.002300;0.002400;0.002500;0.002600;0.002700;0.002800;0.003000;0.003100;0.003300;0.003400;0.003500;0.003700;0.003900;0.004000;0.004100;0.004300;0.004400;0.004500;0.004700;0.004800;0.004900;0.005100;0.005300;0.005400;0.005500;0.005600;0.005900;0.006600;0.006900;0.007200;0.007500;0.007700;0.008200;0.009200;
0.0385915;0.0676837;0.122735;0.143042;0.160008;0.188606;0.223227;0.234276;0.262231;0.325271;0.382545;0.407101;0.461186;0.469232;0.471579;0.498593;0.49768;0.511518;0.498283;0.525072;0.529281;0.522661;0.535086;0.530414;0.543257;0.5378;0.560011;0.545873;0.529661;0.561392;0.536882;0.566779;0.591866;0.575362;0.561347;0.573853;0.576939;0.575717;0.569569;0.579614;0.580299;0.607758;0.588854;0.561313;0.577486;0.605484;0.612263;0.599996;0.592856;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.700000/brs_non_p
0.0386038;0.0676837;0.122282;0.143579;0.159291;0.188606;0.223624;0.229512;0.260972;0.325215;0.379604;0.436314;0.470509;0.482492;0.527357;0.585382;0.604373;0.622887;0.579338;0.649758;0.701157;0.808804;0.789066;0.789044;0.840841;0.954882;0.952446;0.98877;0.98602;0.991923;0.98877;0.996761;0.99591;0.996087;0.997115;0.997933;0.9995;0.99975;0.999786;0.999893;0.999643;1.0;1.0;0.999964;0.999929;0.999429;0.999679;0.99975;1.0;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.700000/fuzzy_token
0.0386039;0.0676924;0.122258;0.143619;0.159291;0.188647;0.223615;0.229512;0.260892;0.325252;0.379893;0.436022;0.470019;0.482617;0.526979;0.584869;0.603891;0.623178;0.579015;0.649652;0.700911;0.809412;0.78891;0.788777;0.84208;0.959726;0.957461;0.990975;0.988352;0.993225;0.990274;0.997293;0.996796;0.996654;0.997684;0.998395;0.999643;0.999821;0.999857;0.999893;0.999714;1.0;1.0;0.999964;0.999929;0.999572;0.99975;0.999821;1.0;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.700000/token
./results/results_burstiness_iter2/data_throughput/S100.000000/H0.800000
0.000300;0.000400;0.000500;0.000700;0.001000;0.001500;0.002000;0.002100;0.002400;0.002500;0.002700;0.002800;0.003000;0.003200;0.003300;0.003400;0.003500;0.003600;0.003700;0.003800;0.004200;0.004300;0.004400;0.004500;0.004600;0.004800;0.004900;0.005200;0.005300;0.005400;0.005900;0.006000;0.006100;0.006300;0.006900;0.007300;0.007700;0.008700;
0.0700011;0.104422;0.13693;0.196048;0.214676;0.31883;0.482767;0.51651;0.516377;0.52694;0.535363;0.542121;0.543975;0.546726;0.549203;0.562159;0.552268;0.559251;0.549106;0.524423;0.550336;0.578261;0.577725;0.591266;0.576547;0.553765;0.562859;0.605288;0.590418;0.599893;0.57151;0.582472;0.579602;0.591391;0.615696;0.607494;0.608114;0.625586;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.800000/brs_non_p
0.0702245;0.104411;0.136957;0.194619;0.210288;0.339732;0.550585;0.633155;0.610274;0.651466;0.74184;0.711003;0.757719;0.776118;0.745176;0.881584;0.946106;0.841422;0.938841;0.973845;0.994565;0.964586;0.997897;0.999358;0.999251;0.996973;0.917582;0.999893;0.999821;0.999679;0.999893;1.0;1.0;0.999786;1.0;0.999643;0.999429;1.0;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.800000/fuzzy_token
0.070218;0.104411;0.136941;0.194597;0.210275;0.33981;0.550682;0.633183;0.609942;0.651451;0.74129;0.710786;0.757945;0.775989;0.745176;0.881362;0.950248;0.841827;0.93944;0.977619;0.995839;0.967352;0.99836;0.9995;0.999393;0.997648;0.918485;0.999893;0.999893;0.99975;0.999893;1.0;1.0;0.999857;1.0;0.999714;0.999572;1.0;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.800000/token
./results/results_burstiness_iter2/data_throughput/S100.000000/H0.900000
0.000200;0.005900;0.008000;0.009300;0.010100;0.010500;
0.0641638;0.625279;0.643545;0.596557;0.599713;0.618661;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.900000/brs_non_p
0.0641598;0.985187;1.0;1.0;1.0;0.999536;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.900000/fuzzy_token
0.0641625;0.987689;1.0;1.0;1.0;0.999572;./results/results_burstiness_iter2/data_throughput/S100.000000/H0.900000/token
